ORDERNUMBER,PRICEEACH,SALES,STATUS,MONTH_ID,PRODUCTCODE,CUSTOMERID,ADDRESSID
10251,100,2637.18,1,5901,S24_1578,82837,85660
10263,100,4307.52,1,5909,S24_1578,82838,85661
10275,100,2153.76,1,5902,S24_1578,82839,85662
10285,100,3716.88,1,5903,S24_1578,82840,85663
10299,100,5455.76,1,5910,S24_1578,82841,85664
10309,100,2650.62,1,5904,S24_1578,82842,85665
10318,100,6437.28,1,5905,S24_1578,82843,85666
10329,87.78,2633.4,1,5905,S24_1578,82825,85650
10339,84.39,2278.53,1,5905,S24_1578,82860,85680
10362,96.92,4846,1,5907,S24_1578,82830,85655
10374,100,4197.1,1,5900,S24_1578,82853,85675
10389,100,4597.65,1,5911,S24_1578,82862,85682
10403,100,5287.7,1,5908,S24_1578,82847,85670
10417,100,3550.05,2,5901,S24_1578,82848,85671
10110,59.37,1721.73,1,5911,S24_1628,82902,85712
10123,59.87,2993.5,1,5901,S24_1628,82871,OTHERS
10137,49.81,1295.06,1,5902,S24_1628,82826,85651
10148,56.85,2671.95,1,5910,S24_1628,82867,85686
10161,53.33,1226.59,1,5904,S24_1628,82903,85713
10172,42.76,1453.84,1,5905,S24_1628,82838,85661
10181,53.83,1830.22,1,5905,S24_1628,82832,85657
10192,53.83,2530.01,1,5905,S24_1628,82865,85684
10204,49.81,2241.45,1,5906,S24_1628,82899,OTHERS
10212,53.33,2399.85,1,5907,S24_1628,82848,85671
10226,43.27,1557.72,1,5900,S24_1628,82880,85695
10241,40.25,845.25,1,5908,S24_1628,82908,85716
10266,48.3,1352.4,1,5902,S24_1628,82895,85708
10278,45.28,1584.8,1,5903,S24_1628,82909,85717
10288,52.32,2616,1,5910,S24_1628,82890,85703
10301,51.32,1129.04,1,5904,S24_1628,82910,85718
10311,49.3,2218.5,1,5904,S24_1628,82848,85671
10321,42.26,2028.48,1,5905,S24_1628,82846,85669
10332,87.96,1759.2,1,5905,S24_1628,82902,85712
10343,36.21,977.67,1,5905,S24_1628,82826,85651
10367,38.5,1463,6,5907,S24_1628,82828,85653
10379,100,3970.56,1,5900,S24_1628,82848,85671
10407,40.25,2576,5,5908,S24_1628,82886,OTHERS
10420,60.37,2233.69,3,5901,S24_1628,82845,85668
10106,88.63,2481.64,1,5900,S24_1785,82911,85719
10120,100,4651.53,1,5908,S24_1785,82835,85659
10133,94.1,3858.1,1,5909,S24_1785,82848,85671
10145,87.54,3501.6,1,5903,S24_1785,82828,85653
10168,100,6433.7,1,5904,S24_1785,82830,85655
10210,98.48,2658.96,1,5907,S24_1785,82869,85688
10223,100,3608.76,1,5900,S24_1785,82835,85659
10235,96.29,2214.67,1,5908,S24_1785,82882,85697
10250,88.63,2747.53,1,5901,S24_1785,82886,OTHERS
10262,97.38,3310.92,4,5909,S24_1785,82848,85671
10275,95.2,2380,1,5902,S24_1785,82839,85662
10284,100,2310.88,1,5903,S24_1785,82910,85718
10297,100,4061.76,1,5910,S24_1785,82900,85711
10308,100,3493.7,1,5904,S24_1785,82872,85689
10316,100,2872.25,1,5905,S24_1785,82884,85699
10328,87.54,4114.38,1,5905,S24_1785,82911,85719
10339,50.65,1063.65,1,5905,S24_1785,82860,85680
10353,71.73,2008.44,1,5906,S24_1785,82913,85721
10374,94.1,4328.6,1,5900,S24_1785,82853,85675
10386,41.71,1376.43,6,5911,S24_1785,82848,85671
10398,100,5552.16,1,5911,S24_1785,82826,85651
10401,96.29,3659.02,5,5908,S24_1785,82837,85660
10416,88.63,4165.61,1,5901,S24_1785,82895,85708
10101,31.2,1404,1,5907,S24_1937,82897,85709
10110,35.51,710.2,1,5911,S24_1937,82902,85712
10124,37.84,1702.8,1,5901,S24_1937,82909,85717
10149,33.19,1194.84,1,5910,S24_1937,82907,OTHERS
10162,27.22,1007.14,1,5904,S24_1937,82829,85654
10173,31.53,977.43,1,5905,S24_1937,82911,85719
10182,36.84,1436.76,1,5905,S24_1937,82864,OTHERS
10193,29.21,759.46,1,5905,S24_1937,82912,85720
10205,37.17,1189.44,1,5906,S24_1937,82848,85671
10214,34.19,683.8,1,5907,S24_1937,82850,85673
10227,29.21,1226.82,1,5911,S24_1937,82855,85677
10243,29.54,974.82,1,5908,S24_1937,82889,OTHERS
10280,28.88,577.6,1,5903,S24_1937,82861,85681
10288,38.17,1106.93,1,5910,S24_1937,82890,85703
10304,30.2,694.6,1,5904,S24_1937,82863,85683
10312,29.54,1152.06,1,5904,S24_1937,82864,OTHERS
10322,100,2624,1,5905,S24_1937,82865,85684
10332,81.91,3685.95,1,5905,S24_1937,82902,85712
10344,35.18,703.6,1,5905,S24_1937,82892,85705
10356,100,9720,1,5906,S24_1937,82827,85652
10367,36.29,834.67,6,5907,S24_1937,82828,85653
10380,70.56,2257.92,1,5900,S24_1937,82848,85671
10391,100,8344.71,1,5911,S24_1937,82867,85686
10409,29.54,1801.94,1,5908,S24_1937,82890,85703
10420,26.88,1209.6,3,5901,S24_1937,82845,85668
10107,83.03,3155.14,1,5900,S24_2000,82825,85650
10120,83.79,2848.86,1,5908,S24_2000,82835,85659
10134,83.03,3570.29,1,5902,S24_2000,82827,85652
10145,83.03,3902.41,1,5903,S24_2000,82828,85653
10158,67.03,1474.66,1,5904,S24_2000,82842,85665
10168,75.41,2186.89,1,5904,S24_2000,82830,85655
10180,68.55,1919.4,1,5905,S24_2000,82831,85656
10188,91.4,3656,1,5905,S24_2000,82832,85657
10201,73.88,1847,1,5906,S24_2000,82833,OTHERS
10210,61.7,1851,1,5907,S24_2000,82869,85688
10223,69.31,2633.78,1,5900,S24_2000,82835,85659
10236,87.6,3153.6,1,5908,S24_2000,82870,OTHERS
10250,87.6,2803.2,1,5901,S24_2000,82886,OTHERS
10263,62.46,2311.02,1,5909,S24_2000,82838,85661
10275,79.98,2399.4,1,5902,S24_2000,82839,85662
10285,70.08,2733.12,1,5903,S24_2000,82840,85663
10297,65.51,2096.32,1,5910,S24_2000,82900,85711
10308,63.22,2971.34,1,5904,S24_2000,82872,85689
10318,86.83,2257.58,1,5905,S24_2000,82843,85666
10329,94.43,3493.91,1,5905,S24_2000,82825,85650
10340,79.98,4398.9,1,5905,S24_2000,82878,OTHERS
10363,100,3595.62,1,5907,S24_2000,82898,85710
10375,100,2443.29,1,5900,S24_2000,82839,85662
10389,81.4,3988.6,1,5911,S24_2000,82862,85682
10402,87.6,5168.4,1,5908,S24_2000,82834,85658
10416,87.6,2803.2,1,5901,S24_2000,82895,85708
10105,100,6341.21,1,5900,S24_2011,82873,85690
10117,100,5189.78,1,5908,S24_2011,82851,85674
10129,100,6027.75,1,5909,S24_2011,82874,85691
10142,100,3366,1,5903,S24_2011,82864,OTHERS
10153,100,5456.4,1,5910,S24_2011,82848,85671
10167,100,3812.16,4,5904,S24_2011,82862,85682
10177,100,6083,1,5905,S24_2011,82901,OTHERS
10185,100,3170.7,1,5905,S24_2011,82875,OTHERS
10197,100,4534.6,1,5905,S24_2011,82878,OTHERS
10208,100,4301.15,1,5907,S24_2011,82855,85677
10221,100,6804.63,1,5900,S24_2011,82881,85696
10232,100,5652.94,1,5911,S24_2011,82884,85699
10248,100,6960.48,4,5901,S24_2011,82825,85650
10261,100,4512.6,1,5909,S24_2011,82868,85687
10273,100,2784.76,1,5902,S24_2011,82881,85696
10283,100,5316.36,1,5903,S24_2011,82882,85697
10293,100,2941.89,1,5910,S24_2011,82861,85681
10306,100,3207.4,1,5904,S24_2011,82902,85712
10315,100,4215.05,1,5904,S24_2011,82839,85662
10326,100,4333.29,1,5905,S24_2011,82849,OTHERS
10337,71.97,2087.13,1,5905,S24_2011,82852,OTHERS
10350,50.33,1711.22,1,5906,S24_2011,82848,85671
10372,100,3910.53,1,5907,S24_2011,82860,85680
10384,80.54,2255.12,1,5900,S24_2011,82829,85654
10396,100,5720.75,1,5911,S24_2011,82864,OTHERS
10414,100,3335.23,5,5901,S24_2011,82883,85698
10101,53.76,2472.96,1,5907,S24_2022,82897,85709
10110,44.35,1729.65,1,5911,S24_2022,82902,85712
10124,45.25,995.5,1,5901,S24_2022,82909,85717
10149,49.28,2414.72,1,5910,S24_2022,82907,OTHERS
10162,36.29,1560.47,1,5904,S24_2022,82829,85654
10173,41.22,1112.94,1,5905,S24_2022,82911,85719
10182,36.74,1138.94,1,5905,S24_2022,82864,OTHERS
10193,50.62,1012.4,1,5905,S24_2022,82912,85720
10205,38.08,913.92,1,5906,S24_2022,82848,85671
10214,47.94,2349.06,1,5907,S24_2022,82850,85673
10227,48.38,1161.12,1,5911,S24_2022,82855,85677
10244,45.25,1764.75,1,5908,S24_2022,82848,85671
10255,45.7,1690.9,1,5909,S24_2022,82908,85716
10280,47.49,2137.05,1,5903,S24_2022,82861,85681
10289,48.38,2177.1,1,5910,S24_2022,82832,85657
10304,39.42,1734.48,1,5904,S24_2022,82863,85683
10312,37.63,865.49,1,5904,S24_2022,82864,OTHERS
10322,100,3500.1,1,5905,S24_2022,82865,85684
10332,85.52,2223.52,1,5905,S24_2022,82902,85712
10345,53.76,2311.68,1,5905,S24_2022,82871,OTHERS
10356,31.86,828.36,1,5906,S24_2022,82827,85652
10367,30.59,856.52,6,5907,S24_2022,82828,85653
10380,68.35,1845.45,1,5900,S24_2022,82848,85671
10391,100,4042.08,1,5911,S24_2022,82867,85686
10421,45.7,1828,3,5901,S24_2022,82864,OTHERS
10103,100,3680.28,1,5907,S24_2300,82842,85665
10114,100,2925.09,1,5908,S24_2300,82887,85701
10126,100,3415.77,1,5901,S24_2300,82850,85673
10140,100,5105.14,1,5902,S24_2300,82830,85655
10151,100,5098.8,1,5910,S24_2300,82885,85700
10165,100,4661.76,1,5904,S24_2300,82851,85674
10175,100,2969.96,1,5905,S24_2300,82874,85691
10184,100,3496.32,1,5905,S24_2300,82906,85715
10194,100,5760.93,1,5905,S24_2300,82855,85677
10207,100,6819.04,1,5906,S24_2300,82889,OTHERS
10217,100,3148.88,1,5900,S24_2300,82890,85703
10229,100,5704.32,1,5911,S24_2300,82864,OTHERS
10246,100,3520.6,1,5901,S24_2300,82848,85671
10259,100,5285.62,1,5909,S24_2300,82890,85703
10271,100,5605.05,1,5902,S24_2300,82864,OTHERS
10281,100,2779.5,1,5903,S24_2300,82843,85666
10291,100,5398.08,1,5910,S24_2300,82862,85682
10305,100,3189.6,1,5904,S24_2300,82840,85663
10313,100,5581.8,1,5904,S24_2300,82856,85678
10324,100,3820.44,1,5905,S24_2300,82836,OTHERS
10334,100,5528.04,5,5905,S24_2300,82849,OTHERS
10348,100,5981.42,1,5905,S24_2300,82850,85673
10358,100,5684.65,1,5906,S24_2300,82848,85671
10371,100,3449.4,1,5907,S24_2300,82864,OTHERS
10382,100,2654.4,1,5900,S24_2300,82864,OTHERS
10412,100,8498,1,5901,S24_2300,82848,85671
10425,100,5510.54,3,5901,S24_2300,82839,85662
10108,58.87,2060.45,1,5911,S24_2360,82891,85704
10121,76.88,2460.16,1,5901,S24_2360,82826,85651
10135,61.64,1787.56,1,5902,S24_2360,82864,OTHERS
10145,60.95,1645.65,1,5903,S24_2360,82828,85653
10159,80.34,2169.18,1,5904,S24_2360,82829,85654
10169,74.11,2816.18,1,5905,S24_2360,82867,85686
10180,72.03,2521.05,1,5905,S24_2360,82831,85656
10190,76.19,3199.98,1,5905,S24_2360,82848,85671
10211,63.72,1338.12,1,5907,S24_2360,82834,85658
10224,80.34,2972.58,1,5900,S24_2360,82831,85656
10237,79.65,2070.9,1,5908,S24_2360,82836,OTHERS
10252,65.8,3092.6,1,5901,S24_2360,82834,85658
10264,65.1,2408.7,1,5909,S24_2360,82883,85698
10276,75.49,3472.54,1,5903,S24_2360,82896,OTHERS
10285,59.56,2263.28,1,5903,S24_2360,82840,85663
10299,66.49,2194.17,1,5910,S24_2360,82841,85664
10309,56.1,1346.4,1,5904,S24_2360,82842,85665
10319,81.73,2533.63,1,5905,S24_2360,82904,OTHERS
10330,81.03,3403.26,1,5905,S24_2360,82891,85704
10341,100,3307.2,1,5905,S24_2360,82844,85667
10355,70.65,2896.65,1,5906,S24_2360,82848,85671
10363,61.23,2632.89,1,5907,S24_2360,82898,85710
10375,100,2046,1,5900,S24_2360,82839,85662
10390,65.13,2279.55,1,5911,S24_2360,82864,OTHERS
10403,79.65,2150.55,1,5908,S24_2360,82847,85670
10110,78.15,3360.45,1,5911,S24_2766,82902,85712
10124,72.7,2326.4,1,5901,S24_2766,82909,85717
10148,73.6,1545.6,1,5910,S24_2766,82867,85686
10161,100,2144.6,1,5904,S24_2766,82903,85713
10172,74.51,1639.22,1,5905,S24_2766,82838,85661
10182,73.6,2649.6,1,5905,S24_2766,82864,OTHERS
10192,83.6,3845.6,1,5905,S24_2766,82865,85684
10204,96.32,4527.04,1,5906,S24_2766,82899,OTHERS
10212,88.14,3966.3,1,5907,S24_2766,82848,85671
10227,88.14,4142.58,1,5911,S24_2766,82855,85677
10241,94.5,4441.5,1,5908,S24_2766,82908,85716
10267,87.24,3315.12,1,5902,S24_2766,82899,OTHERS
10279,79.97,3918.53,1,5903,S24_2766,82848,85671
10288,80.87,2830.45,1,5910,S24_2766,82890,85703
10302,100,5298.86,1,5904,S24_2766,82847,85670
10311,93.6,2620.8,1,5904,S24_2766,82848,85671
10321,72.7,2181,1,5905,S24_2766,82846,85669
10332,86.72,3382.08,1,5905,S24_2766,82902,85712
10346,100,2876.75,1,5905,S24_2766,82909,85717
10368,100,4107.2,1,5907,S24_2766,82864,OTHERS
10380,37.5,1350,1,5900,S24_2766,82848,85671
10407,94.5,7182,5,5908,S24_2766,82886,OTHERS
10420,100,3933.93,3,5901,S24_2766,82845,85668
10104,39.6,1742.4,1,5907,S24_2840,82848,85671
10114,30.06,721.44,1,5908,S24_2840,82887,85701
10127,38.19,1489.41,1,5909,S24_2840,82899,OTHERS
10141,42.43,891.03,1,5903,S24_2840,82898,85710
10151,40.31,1209.3,1,5910,S24_2840,82885,85700
10165,31.82,859.14,1,5904,S24_2840,82851,85674
10175,31.12,1151.44,1,5905,S24_2840,82874,85691
10184,31.82,1336.44,1,5905,S24_2840,82906,85715
10195,28.29,905.28,1,5905,S24_2840,82872,85689
10207,29.7,1247.4,1,5906,S24_2840,82889,OTHERS
10219,40.31,846.51,1,5900,S24_2840,82907,OTHERS
10229,32.88,1085.04,1,5911,S24_2840,82864,OTHERS
10246,36.07,1767.43,1,5901,S24_2840,82848,85671
10259,33.24,1030.44,1,5909,S24_2840,82890,85703
10271,41.72,1585.36,1,5902,S24_2840,82864,OTHERS
10281,40.66,813.2,1,5903,S24_2840,82843,85666
10292,30.06,1172.34,1,5910,S24_2840,82825,85650
10305,31.47,1510.56,1,5904,S24_2840,82840,85663
10314,37.13,1448.07,1,5904,S24_2840,82903,85713
10324,100,3338.1,1,5905,S24_2840,82836,OTHERS
10335,37.13,1225.29,1,5905,S24_2840,82864,OTHERS
10349,37.13,1336.68,1,5906,S24_2840,82899,OTHERS
10358,82.94,2985.84,1,5906,S24_2840,82848,85671
10371,100,5545.8,1,5907,S24_2840,82864,OTHERS
10383,100,6089.6,1,5900,S24_2840,82848,85671
10394,38.9,1789.4,1,5911,S24_2840,82848,85671
10412,36.07,1082.1,1,5901,S24_2840,82848,85671
10425,33.24,1030.44,3,5901,S24_2840,82839,85662
10106,74.68,3659.32,1,5900,S24_2841,82911,85719
10119,59.6,2443.6,1,5908,S24_2841,82844,85667
10131,67.14,2349.9,1,5909,S24_2841,82913,85721
10143,60.97,1646.19,1,5903,S24_2841,82875,OTHERS
10155,72.62,1670.26,1,5904,S24_2841,82841,85664
10167,69.88,1467.48,4,5904,S24_2841,82862,85682
10178,80.84,2748.56,1,5905,S24_2841,82876,85692
10186,69.2,1522.4,1,5905,S24_2841,82877,85693
10198,67.82,3255.36,1,5905,S24_2841,82891,85704
10209,82.21,3535.03,1,5907,S24_2841,82879,OTHERS
10222,81.53,2608.96,1,5900,S24_2841,82880,85695
10249,67.82,1356.4,1,5901,S24_2841,82858,OTHERS
10262,67.14,1611.36,4,5909,S24_2841,82848,85671
10274,65.08,2603.2,1,5902,S24_2841,82866,85685
10284,73.99,2219.7,1,5903,S24_2841,82910,85718
10296,71.25,1496.25,1,5910,S24_2841,82914,85722
10307,75.36,1884,1,5904,S24_2841,82854,85676
10316,63.71,2166.14,1,5905,S24_2841,82884,85699
10328,58.92,2828.16,1,5905,S24_2841,82911,85719
10339,100,6214.45,1,5905,S24_2841,82860,85680
10351,74.68,1867,1,5906,S24_2841,82874,85691
10373,70.44,2676.72,1,5907,S24_2841,82885,85700
10386,55.96,2182.44,6,5911,S24_2841,82848,85671
10398,57.55,1611.4,1,5911,S24_2841,82826,85651
10400,61.66,1479.84,1,5908,S24_2841,82886,OTHERS
10415,67.82,1424.22,2,5901,S24_2841,82912,85720
10110,100,5942.28,1,5911,S24_2887,82902,85712
10124,93.95,2348.75,1,5901,S24_2887,82909,85717
10148,100,4392.12,1,5910,S24_2887,82867,85686
10161,100,2759.75,1,5904,S24_2887,82903,85713
10173,100,2728.03,1,5905,S24_2887,82911,85719
10182,100,2395.8,1,5905,S24_2887,82864,OTHERS
10192,100,3052.33,1,5905,S24_2887,82865,85684
10204,100,4242,1,5906,S24_2887,82899,OTHERS
10213,100,2790.45,1,5907,S24_2887,82877,85693
10227,100,4340.49,1,5911,S24_2887,82855,85677
10241,98.65,2762.2,1,5908,S24_2887,82908,85716
10267,100,4645.72,1,5902,S24_2887,82899,OTHERS
10279,100,5580.96,1,5903,S24_2887,82848,85671
10288,100,6539.04,1,5910,S24_2887,82890,85703
10302,100,5548.95,1,5904,S24_2887,82847,85670
10311,100,4595.41,1,5904,S24_2887,82848,85671
10332,42.26,1859.44,1,5905,S24_2887,82902,85712
10346,87.24,2093.76,1,5905,S24_2887,82909,85717
10368,100,4223.13,1,5907,S24_2887,82864,OTHERS
10380,36.29,1596.76,1,5900,S24_2887,82848,85671
10407,98.65,5820.35,5,5908,S24_2887,82886,OTHERS
10420,96.3,5296.5,3,5901,S24_2887,82845,85668
10109,32.1,930.9,1,5911,S24_2972,82870,OTHERS
10122,30.96,1207.44,1,5901,S24_2972,82892,85705
10135,35.87,717.4,1,5902,S24_2972,82864,OTHERS
10147,42.67,1066.75,1,5910,S24_2972,82866,85685
10160,37,1554,1,5904,S24_2972,82879,OTHERS
10171,35.49,1277.64,1,5905,S24_2972,82868,85687
10181,42.67,1578.79,1,5905,S24_2972,82832,85657
10192,30.59,917.7,1,5905,S24_2972,82865,85684
10203,37,777,1,5906,S24_2972,82848,85671
10212,43.42,1476.28,1,5907,S24_2972,82848,85671
10225,36.63,1538.46,1,5900,S24_2972,82894,85707
10239,44.56,891.2,1,5908,S24_2972,82885,85700
10253,42.67,1706.8,4,5909,S24_2972,82847,85670
10266,40.4,1373.6,1,5902,S24_2972,82895,85708
10278,38.89,1205.59,1,5903,S24_2972,82909,85717
10287,39.65,1427.4,1,5903,S24_2972,82894,85707
10301,34.36,1649.28,1,5904,S24_2972,82910,85718
10310,41.91,1383.03,1,5904,S24_2972,82893,85706
10321,33.23,1229.51,1,5905,S24_2972,82846,85669
10331,42.24,1140.48,1,5905,S24_2972,82870,OTHERS
10342,40.4,1575.6,1,5905,S24_2972,82835,85659
10355,38.52,1386.72,1,5906,S24_2972,82848,85671
10367,100,5018.4,6,5907,S24_2972,82828,85653
10378,100,5856.85,1,5900,S24_2972,82848,85671
10390,100,4894.73,1,5911,S24_2972,82864,OTHERS
10405,44.56,2094.32,1,5908,S24_2972,82908,85716
10419,42.67,640.05,1,5901,S24_2972,82844,85667
10105,72.58,3193.52,1,5900,S24_3151,82873,85690
10119,87.62,3066.7,1,5908,S24_3151,82844,85667
10129,94.71,3883.11,1,5909,S24_3151,82874,85691
10142,98.25,4814.25,1,5903,S24_3151,82864,OTHERS
10154,91.17,2826.27,1,5904,S24_3151,82905,85714
10167,79.66,1593.2,4,5904,S24_3151,82862,85682
10177,72.58,3266.1,1,5905,S24_3151,82901,OTHERS
10185,74.35,2453.55,1,5905,S24_3151,82875,OTHERS
10197,83.2,3910.4,1,5905,S24_3151,82878,OTHERS
10208,89.4,1788,1,5907,S24_3151,82855,85677
10222,70.81,3328.07,1,5900,S24_3151,82880,85695
10233,94.71,3788.4,1,5911,S24_3151,82837,85660
10248,100,3053.7,4,5901,S24_3151,82825,85650
10261,91.17,2005.74,1,5909,S24_3151,82868,85687
10273,100,2796.12,1,5902,S24_3151,82881,85696
10283,92.94,3159.96,1,5903,S24_3151,82882,85697
10295,84.97,3908.62,1,5910,S24_3151,82883,85698
10306,84.08,2606.48,1,5904,S24_3151,82902,85712
10315,86.74,2081.76,1,5904,S24_3151,82839,85662
10326,85.85,3519.85,1,5905,S24_3151,82849,OTHERS
10339,100,10758,1,5905,S24_3151,82860,85680
10350,100,3021,1,5906,S24_3151,82848,85671
10373,57.32,1891.56,1,5907,S24_3151,82885,85700
10384,97.87,4208.41,1,5900,S24_3151,82829,85654
10396,83.2,2246.4,1,5911,S24_3151,82864,OTHERS
10414,100,6107.4,5,5901,S24_3151,82883,85698
10110,73.62,1987.74,1,5911,S24_3191,82902,85712
10124,83.04,4068.96,1,5901,S24_3191,82909,85717
10148,73.62,2282.22,1,5910,S24_3191,82867,85686
10161,77.05,1541,1,5904,S24_3191,82903,85713
10172,81.33,1951.92,1,5905,S24_3191,82838,85661
10182,94.17,3107.61,1,5905,S24_3191,82864,OTHERS
10192,72.77,2328.64,1,5905,S24_3191,82865,85684
10204,79.62,3184.8,1,5906,S24_3191,82899,OTHERS
10212,79.62,2149.74,1,5907,S24_3191,82848,85671
10227,79.62,3184.8,1,5911,S24_3191,82855,85677
10241,81.33,2114.58,1,5908,S24_3191,82908,85716
10267,96.74,4256.56,1,5902,S24_3191,82899,OTHERS
10279,71.06,2344.98,1,5903,S24_3191,82848,85671
10288,68.49,2328.66,1,5910,S24_3191,82890,85703
10302,74.48,3575.04,1,5904,S24_3191,82847,85670
10311,83.04,2076,1,5904,S24_3191,82848,85671
10321,84.75,3305.25,1,5905,S24_3191,82846,85669
10332,34.19,1538.55,1,5905,S24_3191,82902,85712
10346,100,3325.92,1,5905,S24_3191,82909,85717
10368,79.62,3662.52,1,5907,S24_3191,82864,OTHERS
10380,79.06,3478.64,1,5900,S24_3191,82848,85671
10407,81.33,1057.29,5,5908,S24_3191,82886,OTHERS
10420,96.74,3385.9,3,5901,S24_3191,82845,85668
10108,63.07,1892.1,1,5911,S24_3371,82891,85704
10122,50.21,1707.14,1,5901,S24_3371,82892,85705
10135,66.13,1785.51,1,5902,S24_3371,82864,OTHERS
10147,68.58,2057.4,1,5910,S24_3371,82866,85685
10159,69.8,3490,1,5904,S24_3371,82829,85654
10169,50.21,1707.14,1,5905,S24_3371,82867,85686
10181,65.52,1506.96,1,5905,S24_3371,82832,85657
10191,60.01,2880.48,1,5905,S24_3371,82893,85706
10203,64.9,2206.6,1,5906,S24_3371,82848,85671
10211,48.98,2351.04,1,5907,S24_3371,82834,85658
10225,50.21,1205.04,1,5900,S24_3371,82894,85707
10238,62.45,2935.15,1,5908,S24_3371,82873,85690
10253,52.66,1263.84,4,5909,S24_3371,82847,85670
10266,62.45,2935.15,1,5902,S24_3371,82895,85708
10276,61.23,1224.6,1,5903,S24_3371,82896,OTHERS
10287,67.97,1359.4,1,5903,S24_3371,82894,85707
10300,58.78,1822.18,1,5904,S24_3371,82897,85709
10310,56.94,2163.72,1,5904,S24_3371,82893,85706
10320,61.23,1591.98,1,5905,S24_3371,82849,OTHERS
10331,100,3078.5,1,5905,S24_3371,82870,OTHERS
10342,62.45,2997.6,1,5905,S24_3371,82835,85659
10355,62.45,2747.8,1,5906,S24_3371,82848,85671
10363,100,2447.76,1,5907,S24_3371,82898,85710
10378,41.54,1910.84,1,5900,S24_3371,82848,85671
10390,52.84,2430.64,1,5911,S24_3371,82864,OTHERS
10419,52.66,2896.3,1,5901,S24_3371,82844,85667
10106,52.6,1630.6,1,5900,S24_3420,82911,85719
10119,72.98,1459.6,1,5908,S24_3420,82844,85667
10131,59.18,1716.22,1,5909,S24_3420,82913,85721
10143,77.59,2560.47,1,5903,S24_3420,82875,OTHERS
10155,55.89,1900.26,1,5904,S24_3420,82841,85664
10167,63.12,2019.84,4,5904,S24_3420,82862,85682
10178,73.64,1988.28,1,5905,S24_3420,82876,85692
10186,69.04,1449.84,1,5905,S24_3420,82877,85693
10198,71.67,1935.09,1,5905,S24_3420,82891,85704
10209,77.59,2793.24,1,5907,S24_3420,82879,OTHERS
10222,70.35,3025.05,1,5900,S24_3420,82880,85695
10249,69.7,1742.5,1,5901,S24_3420,82858,OTHERS
10262,70.35,3236.1,4,5909,S24_3420,82848,85671
10274,72.33,1735.92,1,5902,S24_3420,82866,85685
10284,71.67,2795.13,1,5903,S24_3420,82910,85718
10296,53.92,1671.52,1,5910,S24_3420,82914,85722
10307,71.67,1576.74,1,5904,S24_3420,82854,85676
10316,76.93,3615.71,1,5905,S24_3420,82884,85699
10328,72.98,1459.6,1,5905,S24_3420,82911,85719
10339,99.69,2891.01,1,5905,S24_3420,82860,85680
10351,68.38,2598.44,1,5906,S24_3420,82874,85691
10361,100,3871.92,1,5906,S24_3420,82845,85668
10373,66,3036,1,5907,S24_3420,82885,85700
10386,63.76,2231.6,6,5911,S24_3420,82848,85671
10398,71.67,2436.78,1,5911,S24_3420,82826,85651
10400,57.2,2173.6,1,5908,S24_3420,82886,OTHERS
10415,69.7,1254.6,2,5901,S24_3420,82912,85720
10110,100,3724.42,1,5911,S24_3432,82902,85712
10124,100,5203,1,5901,S24_3432,82909,85717
10148,100,3469.5,1,5910,S24_3432,82867,85686
10161,100,3148.2,1,5904,S24_3432,82903,85713
10172,98.51,2167.22,1,5905,S24_3432,82838,85661
10182,100,6244.07,1,5905,S24_3432,82864,OTHERS
10192,100,5566,1,5905,S24_3432,82865,85684
10204,91.02,4368.96,1,5906,S24_3432,82899,OTHERS
10212,87.81,4039.26,1,5907,S24_3432,82848,85671
10226,92.09,4420.32,1,5900,S24_3432,82880,85695
10241,86.73,2341.71,1,5908,S24_3432,82908,85716
10267,100,5110.98,1,5902,S24_3432,82899,OTHERS
10279,100,6168,1,5903,S24_3432,82848,85671
10288,100,4873.26,1,5910,S24_3432,82890,85703
10301,96.37,2120.14,1,5904,S24_3432,82910,85718
10311,92.09,4236.14,1,5904,S24_3432,82848,85671
10321,89.95,1888.95,1,5905,S24_3432,82846,85669
10332,37.18,1152.58,1,5905,S24_3432,82902,85712
10346,95.88,2492.88,1,5905,S24_3432,82909,85717
10368,99.58,1991.6,1,5907,S24_3432,82864,OTHERS
10380,100,3953.18,1,5900,S24_3432,82848,85671
10407,86.73,3729.39,5,5908,S24_3432,82886,OTHERS
10420,100,2617.16,3,5901,S24_3432,82845,85668
10105,79.67,3983.5,1,5900,S24_3816,82873,85690
10119,90.57,3169.95,1,5908,S24_3816,82844,85667
10129,77.99,3899.5,1,5909,S24_3816,82874,85691
10143,80.51,1851.73,1,5903,S24_3816,82875,OTHERS
10155,67.93,2513.41,1,5904,S24_3816,82841,85664
10167,83.86,2431.94,4,5904,S24_3816,82862,85682
10178,72.12,1514.52,1,5905,S24_3816,82876,85692
10186,85.54,3079.44,1,5905,S24_3816,82877,85693
10197,86.38,1900.36,1,5905,S24_3816,82878,OTHERS
10209,89.73,1974.06,1,5907,S24_3816,82879,OTHERS
10222,80.51,3703.46,1,5900,S24_3816,82880,85695
10248,76.31,1755.13,4,5901,S24_3816,82825,85650
10262,87.21,4273.29,4,5909,S24_3816,82848,85671
10273,83.02,3984.96,1,5902,S24_3816,82881,85696
10283,72.96,2407.68,1,5903,S24_3816,82882,85697
10296,77.15,1697.3,1,5910,S24_3816,82914,85722
10307,91.41,2011.02,1,5904,S24_3816,82854,85676
